week,region,store_id,product_category,promotion_flag,forecast_units,actual_units,stockout_hours,unit_price_dkk,ending_inventory
15,Sjælland,Store_18,Produce,0,103,61,0,33.7,42
15,Sjælland,Store_18,Bakery,1,185,170,0,27.68,15
15,Sjælland,Store_18,Frozen,1,135,128,0,25.04,7
15,Sjælland,Store_18,Dry Goods,1,91,120,10,13.61,0
15,Sjælland,Store_19,Dairy,1,102,145,12,14.62,0
15,Sjælland,Store_19,Meat,1,175,160,0,24.89,15
15,Sjælland,Store_19,Produce,1,191,136,0,17.11,55
15,Sjælland,Store_19,Bakery,1,189,191,6,15.98,0
15,Sjælland,Store_19,Frozen,0,183,254,0,36.3,0
15,Sjælland,Store_19,Dry Goods,0,109,89,0,19.82,20
15,Sjælland,Store_20,Dairy,0,168,130,0,33.17,38
15,Sjælland,Store_20,Meat,1,89,69,0,29.0,20
15,Sjælland,Store_20,Produce,1,162,119,0,14.38,43
15,Sjælland,Store_20,Bakery,0,105,79,0,30.32,26
15,Sjælland,Store_20,Frozen,1,95,129,10,39.3,0
15,Sjælland,Store_20,Dry Goods,1,96,76,0,10.71,20
15,Sjælland,Store_21,Dairy,1,117,129,17,35.39,0
15,Sjælland,Store_21,Meat,1,157,174,5,34.61,0
15,Sjælland,Store_21,Produce,1,179,289,17,38.46,0
15,Sjælland,Store_21,Bakery,1,149,108,0,34.04,41
15,Sjælland,Store_21,Frozen,1,179,142,0,11.92,37
15,Sjælland,Store_21,Dry Goods,0,105,72,0,24.81,33
15,Jylland,Store_22,Dairy,0,147,116,0,31.25,31
15,Jylland,Store_22,Meat,0,131,88,0,28.07,43
15,Jylland,Store_22,Produce,1,142,193,21,16.29,0
15,Jylland,Store_22,Bakery,1,145,98,0,39.68,47
15,Jylland,Store_22,Frozen,1,197,166,0,34.29,31
15,Jylland,Store_22,Dry Goods,1,191,137,0,37.19,54
15,Sjælland,Store_23,Dairy,0,180,205,0,39.28,0
15,Sjælland,Store_23,Meat,0,189,131,0,20.32,58
15,Sjælland,Store_23,Produce,1,138,154,17,39.95,0
15,Sjælland,Store_23,Bakery,1,80,92,22,21.89,0
15,Sjælland,Store_23,Frozen,1,154,186,2,18.87,0
15,Sjælland,Store_23,Dry Goods,1,152,138,0,35.06,14
15,Sjælland,Store_24,Dairy,1,128,123,0,26.4,5
15,Sjælland,Store_24,Meat,1,103,100,0,18.55,3
15,Sjælland,Store_24,Produce,1,190,161,0,28.46,29
15,Sjælland,Store_24,Bakery,1,118,139,9,35.89,0
15,Sjælland,Store_24,Frozen,0,155,150,0,30.86,5
15,Sjælland,Store_24,Dry Goods,1,161,153,0,11.7,8
15,Sjælland,Store_25,Dairy,0,88,46,0,26.05,42
15,Sjælland,Store_25,Meat,1,151,195,17,17.98,0
15,Sjælland,Store_25,Produce,1,150,155,23,18.59,0
15,Sjælland,Store_25,Bakery,1,133,108,0,23.82,25
15,Sjælland,Store_25,Frozen,1,127,88,0,35.25,39
15,Sjælland,Store_25,Dry Goods,0,110,99,0,15.01,11
16,Sjælland,Store_01,Dairy,0,100,103,0,12.61,0
16,Sjælland,Store_01,Meat,1,99,84,0,32.62,15
16,Sjælland,Store_01,Produce,0,108,115,0,33.1,0
16,Sjælland,Store_01,Bakery,0,85,101,0,25.52,0
16,Sjælland,Store_01,Frozen,1,150,93,0,39.53,57
16,Sjælland,Store_01,Dry Goods,0,139,188,0,18.56,0
16,Jylland,Store_02,Dairy,1,113,122,12,31.03,0
16,Jylland,Store_02,Meat,0,160,152,0,17.89,8
16,Jylland,Store_02,Produce,1,163,129,0,13.13,34
16,Jylland,Store_02,Bakery,0,102,115,0,39.16,0
16,Jylland,Store_02,Frozen,0,123,86,0,23.46,37
16,Jylland,Store_02,Dry Goods,1,101,71,0,23.14,30
16,Sjælland,Store_03,Dairy,0,89,110,0,29.89,0
16,Sjælland,Store_03,Meat,0,185,170,0,29.85,15
16,Sjælland,Store_03,Produce,1,83,111,10,31.47,0
16,Sjælland,Store_03,Bakery,1,148,145,0,25.37,3
16,Sjælland,Store_03,Frozen,0,101,85,0,15.06,16
16,Sjælland,Store_03,Dry Goods,0,186,202,0,34.46,0
16,Jylland,Store_04,Dairy,1,88,120,4,18.74,0
16,Jylland,Store_04,Meat,1,156,117,0,32.59,39
16,Jylland,Store_04,Produce,0,190,177,0,25.04,13
16,Jylland,Store_04,Bakery,0,148,119,0,15.08,29
16,Jylland,Store_04,Frozen,1,148,97,0,12.22,51
16,Jylland,Store_04,Dry Goods,1,119,130,6,12.85,0
16,Jylland,Store_05,Dairy,1,160,133,0,12.66,27
16,Jylland,Store_05,Meat,1,181,79,0,27.63,102
16,Jylland,Store_05,Produce,0,122,97,0,30.95,25
16,Jylland,Store_05,Bakery,1,154,156,21,24.08,0
16,Jylland,Store_05,Frozen,1,160,131,0,24.72,29
16,Jylland,Store_05,Dry Goods,1,143,114,0,30.15,29
16,Sjælland,Store_06,Dairy,1,155,206,21,20.89,0
16,Sjælland,Store_06,Meat,1,127,100,0,10.63,27
16,Sjælland,Store_06,Produce,1,157,107,0,20.38,50
16,Sjælland,Store_06,Bakery,0,123,134,0,14.78,0
16,Sjælland,Store_06,Frozen,0,84,96,0,13.47,0
16,Sjælland,Store_06,Dry Goods,1,97,96,0,19.3,1
16,Jylland,Store_07,Dairy,0,176,176,0,30.91,0
16,Jylland,Store_07,Meat,1,158,119,0,35.16,39
16,Jylland,Store_07,Produce,1,91,39,0,20.21,52
16,Jylland,Store_07,Bakery,1,169,195,5,24.89,0
16,Jylland,Store_07,Frozen,1,193,224,23,20.12,0
16,Jylland,Store_07,Dry Goods,1,160,119,0,17.57,41
16,Sjælland,Store_08,Dairy,1,159,113,0,14.02,46
16,Sjælland,Store_08,Meat,1,197,204,23,23.65,0
16,Sjælland,Store_08,Produce,1,188,136,0,32.17,52
16,Sjælland,Store_08,Bakery,0,188,189,0,14.6,0
16,Sjælland,Store_08,Frozen,1,100,69,0,21.96,31
16,Sjælland,Store_08,Dry Goods,0,118,96,0,33.64,22
16,Sjælland,Store_09,Dairy,1,120,139,20,17.32,0
16,Sjælland,Store_09,Meat,0,87,99,0,30.99,0
16,Sjælland,Store_09,Produce,0,107,119,0,35.51,0
16,Sjælland,Store_09,Bakery,1,141,139,0,38.16,2
16,Sjælland,Store_09,Frozen,1,118,69,0,24.13,49
16,Sjælland,Store_09,Dry Goods,1,180,154,0,21.59,26
16,Sjælland,Store_10,Dairy,1,165,118,0,37.4,47
16,Sjælland,Store_10,Meat,0,148,186,0,38.09,0
16,Sjælland,Store_10,Produce,0,162,185,0,15.79,0
16,Sjælland,Store_10,Bakery,1,145,166,13,25.24,0
16,Sjælland,Store_10,Frozen,0,198,206,0,27.7,0
16,Sjælland,Store_10,Dry Goods,0,102,140,0,25.34,0
16,Jylland,Store_11,Dairy,1,158,265,11,37.06,0
16,Jylland,Store_11,Meat,1,146,176,3,18.11,0
16,Jylland,Store_11,Produce,1,115,145,14,22.36,0
16,Jylland,Store_11,Bakery,1,165,129,0,33.48,36
16,Jylland,Store_11,Frozen,1,188,238,23,21.94,0
16,Jylland,Store_11,Dry Goods,1,126,168,13,12.06,0
16,Sjælland,Store_12,Dairy,0,102,92,0,37.43,10
16,Sjælland,Store_12,Meat,0,82,85,0,23.52,0
16,Sjælland,Store_12,Produce,0,157,135,0,29.79,22
16,Sjælland,Store_12,Bakery,0,157,144,0,22.81,13
16,Sjælland,Store_12,Frozen,1,119,88,0,22.03,31
16,Sjælland,Store_12,Dry Goods,0,86,87,0,16.45,0
16,Jylland,Store_13,Dairy,1,93,45,0,26.65,48
16,Jylland,Store_13,Meat,0,88,72,0,29.43,16
16,Jylland,Store_13,Produce,1,137,129,0,16.45,8
16,Jylland,Store_13,Bakery,0,179,17,0,28.87,162
16,Jylland,Store_13,Frozen,1,188,272,6,17.82,0
16,Jylland,Store_13,Dry Goods,0,167,153,0,26.64,14
16,Jylland,Store_14,Dairy,0,179,197,0,24.09,0
16,Jylland,Store_14,Meat,1,85,72,0,22.86,13
16,Jylland,Store_14,Produce,1,122,87,0,30.64,35
16,Jylland,Store_14,Bakery,1,156,190,10,37.98,0
16,Jylland,Store_14,Frozen,0,83,107,0,27.26,0
16,Jylland,Store_14,Dry Goods,1,162,135,0,17.28,27
16,Jylland,Store_15,Dairy,0,132,123,0,29.02,9
16,Jylland,Store_15,Meat,1,99,107,8,15.41,0
16,Jylland,Store_15,Produce,1,186,148,0,30.44,38
16,Jylland,Store_15,Bakery,1,161,137,0,26.13,24
16,Jylland,Store_15,Frozen,1,196,151,0,37.18,45
16,Jylland,Store_15,Dry Goods,0,99,93,0,38.14,6
16,Sjælland,Store_16,Dairy,1,115,107,0,10.03,8
16,Sjælland,Store_16,Meat,0,163,166,0,25.52,0
16,Sjælland,Store_16,Produce,0,124,181,0,36.07,0
16,Sjælland,Store_16,Bakery,1,84,81,0,22.44,3
16,Sjælland,Store_16,Frozen,1,157,82,0,22.88,75
16,Sjælland,Store_16,Dry Goods,0,86,78,0,28.76,8
16,Jylland,Store_17,Dairy,1,115,109,0,12.5,6
16,Jylland,Store_17,Meat,0,116,117,0,30.9,0
16,Jylland,Store_17,Produce,1,146,80,0,29.46,66
16,Jylland,Store_17,Bakery,1,164,164,0,30.36,0
16,Jylland,Store_17,Frozen,0,98,51,0,20.93,47
16,Jylland,Store_17,Dry Goods,0,158,212,0,36.86,0
16,Sjælland,Store_18,Dairy,1,196,167,0,13.55,29
16,Sjælland,Store_18,Meat,1,158,205,15,18.82,0
16,Sjælland,Store_18,Produce,1,155,177,10,21.03,0
16,Sjælland,Store_18,Bakery,1,193,218,8,37.12,0
16,Sjælland,Store_18,Frozen,1,91,115,7,36.08,0
16,Sjælland,Store_18,Dry Goods,1,188,198,7,22.01,0
16,Sjælland,Store_19,Dairy,1,85,97,10,29.31,0
16,Sjælland,Store_19,Meat,0,182,225,0,37.32,0
16,Sjælland,Store_19,Produce,0,171,199,0,27.39,0
16,Sjælland,Store_19,Bakery,0,156,120,0,24.89,36
16,Sjælland,Store_19,Frozen,1,154,170,18,34.67,0
16,Sjælland,Store_19,Dry Goods,1,165,236,6,16.52,0
16,Jylland,Store_20,Dairy,0,110,95,0,18.88,15
16,Jylland,Store_20,Meat,1,157,176,19,34.05,0
16,Jylland,Store_20,Produce,1,131,140,10,16.61,0
16,Jylland,Store_20,Bakery,1,115,99,0,22.43,16
16,Jylland,Store_20,Frozen,1,155,186,7,38.9,0
16,Jylland,Store_20,Dry Goods,1,195,200,17,27.39,0
16,Sjælland,Store_21,Dairy,0,159,167,0,23.54,0
16,Sjælland,Store_21,Meat,1,101,80,0,38.44,21
16,Sjælland,Store_21,Produce,0,94,54,0,36.1,40
16,Sjælland,Store_21,Bakery,1,136,119,0,25.96,17
16,Sjælland,Store_21,Frozen,0,107,143,0,33.29,0
16,Sjælland,Store_21,Dry Goods,0,112,141,0,13.09,0
16,Sjælland,Store_22,Dairy,0,166,163,0,30.31,3
16,Sjælland,Store_22,Meat,1,124,93,0,30.31,31
16,Sjælland,Store_22,Produce,0,111,83,0,19.93,28
16,Sjælland,Store_22,Bakery,0,107,84,0,24.11,23
16,Sjælland,Store_22,Frozen,1,173,128,0,17.54,45
16,Sjælland,Store_22,Dry Goods,0,163,227,0,19.55,0
16,Jylland,Store_23,Dairy,1,120,134,18,33.1,0
16,Jylland,Store_23,Meat,1,103,65,0,24.75,38
16,Jylland,Store_23,Produce,1,188,131,0,19.11,57
16,Jylland,Store_23,Bakery,0,153,167,0,39.28,0
16,Jylland,Store_23,Frozen,1,182,211,3,24.56,0
16,Jylland,Store_23,Dry Goods,1,110,123,20,20.62,0
16,Jylland,Store_24,Dairy,0,118,121,0,16.6,0
16,Jylland,Store_24,Meat,1,126,142,15,12.39,0
16,Jylland,Store_24,Produce,1,96,127,18,35.73,0
16,Jylland,Store_24,Bakery,1,129,125,0,23.06,4
16,Jylland,Store_24,Frozen,0,118,74,0,15.28,44
16,Jylland,Store_24,Dry Goods,1,162,116,0,35.97,46
16,Sjælland,Store_25,Dairy,1,123,146,15,19.98,0
16,Sjælland,Store_25,Meat,1,90,126,23,26.81,0
16,Sjælland,Store_25,Produce,1,189,153,0,10.86,36
16,Sjælland,Store_25,Bakery,1,151,130,0,10.36,21
16,Sjælland,Store_25,Frozen,0,95,126,0,10.16,0
16,Sjælland,Store_25,Dry Goods,1,143,184,3,36.85,0
